ChargesPerService,TotalCharges,tenure,Avg_charges,MonthlyCharges,PaymentMethod_Electronic check,Contract_Two year,InternetService_Fiber optic,TotalServices,gender,PaperlessBilling,Contract_One year,Partner,OnlineSecurity_Yes,SeniorCitizen,Churn
11.799999999999999,1748.9,50,34.978,35.4,0,0,0,2,1,1,1,0,1,0,0
25.2,25.2,1,25.2,25.2,1,0,0,0,0,1,0,0,0,1,1
22.5,96.45,2,48.225,45.0,0,0,0,1,1,1,0,0,0,0,1
25.116666666666664,1114.55,15,74.30333333333333,75.35,0,0,1,2,0,0,0,1,0,0,0
10.2,609.1,31,19.648387096774194,20.4,0,1,0,1,1,0,0,0,0,0,0
10.075,20.15,1,20.15,20.15,0,0,0,1,1,0,0,0,0,0,1
15.0,7133.25,66,108.07954545454545,105.0,0,0,1,6,1,1,0,1,0,0,1
9.341666666666667,1397.475,0,1397.475,56.05,0,1,0,5,0,0,0,1,1,0,0
18.233333333333334,169.45,3,56.48333333333333,54.7,0,0,0,2,1,1,0,0,0,0,1
10.0,141.6,8,17.7,20.0,0,1,0,1,0,0,0,0,0,0,0
12.174999999999999,4688.65,64,73.26015625,73.05,0,0,0,5,1,1,1,1,1,0,0
10.25,563.05,28,20.10892857142857,20.5,0,0,0,1,0,0,0,1,0,0,0
16.791666666666668,5985.0,57,105.0,100.75,0,0,1,5,0,1,1,1,0,0,0
17.45,1258.6,14,89.89999999999999,87.25,1,0,1,4,0,1,0,1,0,0,1
9.975,373.5,19,19.657894736842106,19.95,0,1,0,1,1,1,0,0,0,0,0
26.650000000000002,857.2,10,85.72,79.95,1,0,1,2,1,1,0,1,0,0,1
12.4125,2553.35,51,50.0656862745098,49.65,1,0,0,3,0,1,0,1,0,0,0
10.941666666666668,4322.85,67,64.52014925373135,65.65,0,1,0,5,0,0,0,1,1,0,0
10.225,250.8,11,22.8,20.45,1,0,0,1,1,1,0,1,0,0,0
10.158333333333333,4549.05,72,63.181250000000006,60.95,0,1,0,5,1,0,0,1,1,0,0
10.175,1359.5,66,20.598484848484848,20.35,1,0,0,1,1,1,1,1,0,0,0
17.669999999999998,1639.3,18,91.07222222222222,88.35,1,0,1,4,0,1,0,0,0,0,1
9.75,178.85,9,19.87222222222222,19.5,1,0,0,1,0,1,0,0,0,0,0
25.066666666666666,633.85,9,70.42777777777778,75.2,0,0,1,2,0,1,0,0,0,0,0
13.93125,5315.1,48,110.73125,111.45,0,0,1,7,1,1,0,1,1,0,0
35.075,735.5,10,73.55,70.15,0,0,1,1,1,0,0,0,0,0,0
18.95,889.9,9,98.87777777777778,94.75,1,0,1,4,0,1,0,0,0,0,1
19.009999999999998,1290.0,13,99.23076923076923,95.05,1,0,1,4,0,1,0,0,0,1,1
19.6125,330.05,4,82.5125,78.45,1,0,1,3,1,0,0,0,0,0,1
35.1,237.95,4,59.4875,70.2,1,0,1,1,1,1,0,0,0,0,1
10.222222222222221,6474.4,72,89.92222222222222,92.0,0,1,0,8,0,0,0,1,1,0,0
10.6875,4421.95,51,86.70490196078431,85.5,0,1,0,7,0,0,0,1,1,0,0
13.683333333333332,2452.7,59,41.57118644067796,41.05,0,0,0,2,1,1,0,1,0,0,1
21.4,813.85,10,81.385,85.6,1,0,1,3,1,1,0,1,0,0,1
20.5375,4904.85,61,80.40737704918034,82.15,1,0,1,3,1,1,0,1,0,1,0
16.880000000000003,4484.05,54,83.03796296296296,84.4,1,0,1,4,1,0,1,0,1,0,0
12.18,2033.85,33,61.631818181818176,60.9,0,0,0,4,0,1,0,0,1,0,0
10.125,538.2,27,19.933333333333334,20.25,0,1,0,1,0,1,0,0,0,0,0
26.400000000000002,79.2,1,79.2,79.2,1,0,1,2,0,1,0,0,0,1,1
19.06,2192.9,23,95.34347826086957,95.3,0,0,1,4,1,0,0,0,0,0,0
9.925,19.85,1,19.85,19.85,0,0,0,1,1,0,0,0,0,0,0
10.54375,3858.05,45,85.73444444444445,84.35,0,1,0,7,1,1,0,1,1,0,0
9.925,854.8,39,21.91794871794872,19.85,0,1,0,1,0,1,0,1,0,0,0
14.0,347.4,5,69.47999999999999,70.0,0,0,0,4,1,1,1,0,0,0,1
10.2875,5815.15,72,80.76597222222222,82.3,0,1,0,7,1,0,0,1,1,0,0
13.36,3970.4,58,68.45517241379311,66.8,0,0,0,4,0,1,0,1,0,0,0
8.92,3058.15,70,43.68785714285715,44.6,0,1,0,4,0,1,0,0,1,0,0
16.408333333333335,6145.2,61,100.74098360655738,98.45,0,0,1,5,1,1,1,1,0,0,0
35.35,129.2,2,64.6,70.7,0,0,1,1,1,0,0,0,0,0,0
8.316666666666666,1165.9,46,25.345652173913045,24.95,0,0,0,2,0,0,1,1,0,0,0
16.650000000000002,49.95,1,49.95,49.95,0,0,0,2,0,1,0,0,0,0,1
34.625,1554.0,22,70.63636363636364,69.25,1,0,1,1,0,1,0,1,0,0,1
14.642857142857142,4904.25,48,102.171875,102.5,0,1,1,6,0,1,0,0,1,0,0
10.81875,5632.55,64,88.00859375,86.55,0,1,0,7,1,0,0,0,0,0,0
8.1,1643.25,72,22.822916666666668,24.3,0,1,0,2,1,0,0,1,0,0,0
14.5875,740.55,12,61.7125,58.35,0,0,0,3,0,1,0,1,0,0,0
15.708333333333334,3217.55,34,94.63382352941177,94.25,1,0,1,5,0,1,0,1,0,1,1
11.458333333333334,4888.2,72,67.89166666666667,68.75,0,1,0,5,0,0,0,1,1,0,0
17.16,2440.25,29,84.14655172413794,85.8,1,0,1,4,1,1,0,1,0,0,0
10.05,620.55,33,18.804545454545455,20.1,0,0,0,1,1,0,1,1,0,0,0
10.175,20.35,1,20.35,20.35,0,0,0,1,0,0,0,0,0,0,0
13.85,6840.95,62,110.33790322580644,110.8,1,0,1,7,0,1,1,1,0,0,0
12.166666666666666,3001.2,41,73.19999999999999,73.0,1,0,0,5,1,1,1,1,0,0,1
16.675,6254.2,64,97.721875,100.05,0,0,1,5,0,1,1,0,0,0,1
20.7125,319.6,4,79.9,82.85,0,0,1,3,0,1,0,0,0,0,0
16.869999999999997,1938.05,24,80.75208333333333,84.35,1,0,1,4,0,1,0,0,1,0,0
9.775,294.5,14,21.035714285714285,19.55,0,0,0,1,0,0,1,1,0,0,0
9.975,58.3,3,19.433333333333334,19.95,0,0,0,1,1,0,0,0,0,0,0
16.633333333333333,442.85,4,110.7125,99.8,0,0,1,5,0,1,0,0,0,1,1
17.5,553.0,18,30.72222222222222,35.0,1,0,0,1,0,1,0,0,0,0,1
16.5625,546.45,8,68.30625,66.25,1,0,0,3,1,1,0,0,0,0,0
7.766666666666667,797.1,35,22.774285714285714,23.3,0,1,0,2,0,0,0,0,0,0,0
25.333333333333332,76.0,1,76.0,76.0,1,0,1,2,0,0,0,0,0,0,1
8.433333333333334,1673.8,66,25.36060606060606,25.3,0,1,0,2,1,1,0,0,0,0,0
11.1375,343.45,8,42.93125,44.55,0,1,0,3,1,1,0,0,1,0,0
14.87142857142857,7412.25,71,104.39788732394366,104.1,0,0,1,6,0,1,1,1,1,0,0
18.509999999999998,4039.0,43,93.93023255813954,92.55,0,0,1,4,0,1,0,1,0,0,0
18.77,170.85,2,85.425,93.85,1,0,1,4,0,1,0,0,0,1,1
16.908333333333335,2948.6,29,101.67586206896551,101.45,0,0,1,5,1,1,0,0,0,1,0
21.075,1308.4,15,87.22666666666667,84.3,1,0,1,3,0,1,0,1,0,0,1
13.507142857142856,6078.75,65,93.51923076923077,94.55,0,1,1,6,1,0,0,1,1,0,0
15.916666666666666,3418.2,35,97.66285714285713,95.5,1,0,1,5,1,0,0,0,0,0,0
16.716666666666665,6603.8,64,103.184375,100.3,0,0,1,5,1,1,1,0,1,0,0
11.1,3166.9,58,54.601724137931036,55.5,0,1,0,4,0,1,0,1,0,0,0
16.616666666666667,865.75,18,48.09722222222222,49.85,0,0,0,2,0,1,0,0,0,1,0
17.91,6373.1,67,95.12089552238807,89.55,0,0,1,4,1,1,0,1,0,0,0
9.575,1177.05,63,18.683333333333334,19.15,0,1,0,1,1,1,0,1,0,0,0
16.633333333333333,5985.75,60,99.7625,99.8,1,0,1,5,0,1,0,1,0,0,0
21.1,732.5,9,81.38888888888889,84.4,0,0,1,3,1,1,0,0,0,1,1
12.56111111111111,7869.05,70,112.415,113.05,0,1,1,8,0,1,0,1,1,0,0
16.849999999999998,1504.05,15,100.27,101.1,1,0,1,5,1,1,0,1,0,0,1
9.975,936.7,48,19.514583333333334,19.95,0,0,0,1,0,0,1,0,0,0,0
12.358333333333334,741.4,12,61.78333333333333,74.15,1,0,0,5,1,1,0,1,0,0,0
13.142857142857142,6585.2,71,92.74929577464789,92.0,1,0,1,6,1,1,1,1,1,1,0
24.616666666666664,3122.4,44,70.96363636363637,73.85,1,0,1,2,1,0,0,0,0,1,0
16.816666666666666,50.45,1,50.45,50.45,1,0,0,2,1,1,0,0,0,0,1
8.15,1088.25,45,24.183333333333334,24.45,0,1,0,2,1,0,0,1,0,0,0
8.266666666666667,615.35,23,26.754347826086956,24.8,0,0,0,2,0,0,1,0,0,0,0
12.969999999999999,2908.2,43,67.63255813953488,64.85,0,0,0,4,0,1,1,1,0,0,0
10.375,739.9,35,21.14,20.75,0,0,0,1,1,0,0,0,0,0,0
11.491666666666667,593.85,9,65.98333333333333,68.95,0,0,0,5,1,1,0,1,1,0,0
16.658333333333335,1132.75,12,94.39583333333333,99.95,0,0,1,5,1,1,0,0,0,0,1
13.675,7227.45,65,111.19153846153846,109.4,0,0,1,7,0,1,0,1,1,1,0
18.28,193.6,2,96.8,91.4,1,0,1,4,0,1,0,0,0,0,1
16.333333333333332,1291.35,27,47.827777777777776,49.0,0,0,0,2,1,0,0,0,0,0,0
16.75,2023.55,40,50.58875,50.25,0,0,0,2,0,1,1,0,0,0,0
25.183333333333334,349.65,5,69.92999999999999,75.55,0,0,1,2,0,1,0,0,0,1,1
9.95,153.95,8,19.24375,19.9,0,0,0,1,1,0,1,1,0,0,0
16.3,5458.8,58,94.11724137931034,97.8,0,0,1,5,0,1,1,1,0,1,0
16.716666666666665,5244.45,52,100.85480769230769,100.3,1,0,1,5,0,0,1,1,1,0,0
13.95,154.55,3,51.51666666666667,55.8,0,0,0,3,1,1,0,1,0,0,0
13.89375,4507.15,41,109.93048780487804,111.15,1,1,1,7,1,1,0,0,1,0,0
16.425,2031.95,20,101.5975,98.55,0,0,1,5,1,1,0,0,0,0,0
16.683333333333334,50.05,1,50.05,50.05,1,0,0,2,1,1,0,0,0,0,0
20.2,332.45,4,83.1125,80.8,0,0,1,3,1,0,0,0,0,0,1
10.425,473.9,23,20.604347826086954,20.85,1,0,0,1,1,0,0,0,0,0,0
9.75,106.8,6,17.8,19.5,0,0,0,1,0,0,0,0,0,1,0
9.675,152.6,8,19.075,19.35,0,0,0,1,1,1,0,1,0,0,0
11.583333333333334,1199.4,18,66.63333333333334,69.5,0,0,0,5,1,0,0,0,1,0,0
12.2,2555.05,52,49.135576923076925,48.8,0,0,0,3,1,1,0,0,1,1,0
18.9,2979.2,31,96.1032258064516,94.5,1,0,1,4,1,1,0,0,0,0,0
10.325,654.85,29,22.58103448275862,20.65,0,0,0,1,1,1,0,1,0,0,0
13.25625,3834.4,36,106.51111111111112,106.05,0,1,1,7,0,1,0,1,1,0,0
16.666666666666668,1534.75,16,95.921875,100.0,1,0,1,5,0,1,0,1,0,0,1
15.471428571428572,4586.15,42,109.19404761904761,108.3,1,0,1,6,1,1,1,1,0,0,0
10.275,20.55,1,20.55,20.55,1,0,0,1,1,0,0,0,0,0,1
16.608333333333334,5941.05,60,99.0175,99.65,1,1,1,5,0,1,0,0,0,0,0
17.06,424.15,5,84.83,85.3,1,0,1,4,1,1,0,0,0,0,1
15.983333333333334,2234.95,22,101.58863636363635,95.9,0,0,1,5,1,0,0,1,1,0,0
10.0,666.75,36,18.520833333333332,20.0,0,0,0,1,1,0,1,1,0,0,0
35.2,281.0,4,70.25,70.4,1,0,1,1,0,0,0,0,0,0,1
12.99,547.8,9,60.86666666666666,64.95,0,0,0,4,1,0,0,0,1,0,0
24.866666666666664,74.6,1,74.6,74.6,0,0,1,2,1,0,0,1,0,0,0
16.400000000000002,571.15,12,47.59583333333333,49.2,1,0,0,2,1,1,0,1,1,0,0
12.291666666666666,1756.6,23,76.37391304347825,73.75,0,0,0,5,0,1,1,0,0,0,0
15.383333333333333,5731.45,62,92.44274193548387,92.3,0,0,1,5,1,1,1,0,1,0,0
16.466666666666665,3475.55,37,93.9337837837838,98.8,0,0,1,5,1,0,0,0,0,0,1
9.6,156.85,8,19.60625,19.2,0,0,0,1,0,0,0,0,0,0,0
17.73,2683.2,31,86.55483870967741,88.65,0,0,1,4,1,0,0,1,0,0,0
24.8,896.75,13,68.98076923076923,74.4,0,0,1,2,1,1,0,1,0,0,1
16.458333333333332,2407.3,24,100.30416666666667,98.75,1,0,1,5,0,1,0,0,0,0,1
15.991666666666667,4456.65,45,99.03666666666666,95.95,0,0,1,5,1,1,0,1,0,0,0
15.057142857142859,6998.95,69,101.4340579710145,105.4,0,1,1,6,0,0,0,1,0,1,0
10.125,36.8,2,18.4,20.25,0,0,0,1,1,0,0,0,0,0,0
15.142857142857142,6547.7,61,107.33934426229509,106.0,1,0,1,6,1,1,1,1,1,0,1
14.957142857142857,4346.4,41,106.00975609756097,104.7,1,0,1,6,1,1,0,0,0,0,1
12.2625,2265.0,44,51.47727272727273,49.05,1,0,0,3,0,1,1,0,0,0,0
11.85,1309.15,39,33.56794871794872,35.55,0,0,0,2,1,0,1,0,0,0,0
9.299999999999999,4754.3,72,66.03194444444445,65.1,0,1,0,6,1,1,0,1,1,0,0
19.369999999999997,1235.55,13,95.04230769230769,96.85,1,0,1,4,0,1,0,0,0,1,0
11.625,3562.5,51,69.8529411764706,69.75,0,0,0,5,0,1,1,1,1,0,0
16.533333333333335,7213.75,71,101.60211267605634,99.2,1,1,1,5,0,1,0,1,0,1,0
19.34,2082.95,22,94.67954545454545,96.7,1,0,1,4,1,1,0,0,0,1,1
13.7625,102.75,2,51.375,55.05,0,0,0,3,0,1,0,0,0,0,1
15.257142857142856,5914.4,56,105.61428571428571,106.8,1,0,1,6,0,1,1,0,0,0,0
17.083333333333332,51.25,1,51.25,51.25,0,0,0,2,1,0,0,0,1,0,0
11.55,1282.85,23,55.77608695652174,57.75,0,0,0,4,0,1,1,1,1,0,0
11.808333333333332,4738.85,66,71.80075757575759,70.85,0,0,0,5,0,1,1,1,0,1,0
9.775,19.55,1,19.55,19.55,0,0,0,1,0,0,0,0,0,0,0
17.64,1775.8,19,93.46315789473684,88.2,1,0,1,4,1,1,0,0,0,1,1
19.875,795.65,11,72.33181818181818,79.5,0,0,1,3,1,1,0,0,1,0,0
9.875,145.0,8,18.125,19.75,0,0,0,1,0,1,1,1,0,0,1
14.021428571428572,4993.4,52,96.02692307692307,98.15,0,0,1,6,0,0,0,1,1,0,0
10.125,61.45,3,20.483333333333334,20.25,1,0,0,1,1,1,0,0,0,0,0
19.7875,4018.55,51,78.79509803921569,79.15,0,0,1,3,0,1,0,1,1,0,0
25.21666666666667,1146.65,15,76.44333333333334,75.65,1,0,1,2,1,0,0,0,0,1,1
15.708333333333334,6081.4,64,95.021875,94.25,1,0,1,5,1,1,0,1,0,1,0
13.4,1478.85,37,39.96891891891892,40.2,0,0,0,2,0,1,0,0,0,0,0
9.975,243.65,13,18.742307692307694,19.95,0,1,0,1,1,0,0,0,0,0,0
13.8375,2633.95,49,53.754081632653055,55.35,1,0,0,3,1,1,1,1,1,0,0
17.025000000000002,4735.35,45,105.23,102.15,0,0,1,5,0,1,1,0,0,1,0
35.55,1247.75,18,69.31944444444444,71.1,1,0,1,1,0,1,0,0,0,0,0
24.900000000000002,74.7,1,74.7,74.7,1,0,1,2,1,1,0,0,0,1,1
10.82,3794.5,68,55.8014705882353,54.1,0,1,0,4,1,1,0,1,1,0,0
9.825,1008.7,54,18.67962962962963,19.65,0,1,0,1,1,0,0,0,0,0,0
17.69,2130.55,23,92.63260869565218,88.45,0,0,1,4,0,1,0,1,0,1,0
25.55,1313.55,17,77.26764705882353,76.65,1,0,1,2,1,1,0,0,0,0,1
10.05,5727.15,71,80.66408450704225,80.4,0,1,0,7,1,0,0,1,1,0,0
9.625,1372.9,67,20.491044776119406,19.25,0,1,0,1,0,1,0,1,0,0,0
21.2,1203.9,14,85.99285714285715,84.8,1,0,1,3,0,1,0,1,0,0,0
25.8,25.8,1,25.8,25.8,0,0,0,0,0,1,0,0,0,1,1
9.75,1215.1,63,19.287301587301585,19.5,0,1,0,1,0,0,0,0,0,0,0
11.433333333333332,2877.05,41,70.1719512195122,68.6,1,0,0,5,0,1,1,0,0,0,0
18.52,1579.7,17,92.9235294117647,92.6,1,0,1,4,0,0,0,1,0,0,0
16.758333333333333,5514.95,56,98.48125,100.55,1,0,1,5,1,1,1,1,1,0,0
10.275,96.1,5,19.22,20.55,0,0,0,1,0,0,0,0,0,0,0
10.65,72.4,2,36.2,42.6,1,0,0,3,0,1,0,0,1,0,1
9.8,55.25,3,18.416666666666668,19.6,0,0,0,1,0,1,0,1,0,0,0
9.635714285714286,2443.3,37,66.03513513513514,67.45,1,0,0,6,1,0,1,0,1,0,0
11.475,1970.5,29,67.94827586206897,68.85,0,0,0,5,0,1,0,0,1,0,1
21.775,335.4,8,41.925,43.55,0,0,0,1,1,0,0,0,0,0,0
13.73125,7002.95,63,111.15793650793651,109.85,0,0,1,7,0,1,0,0,0,0,0
10.325,158.95,7,22.707142857142856,20.65,0,0,0,1,0,0,0,1,0,0,0
19.080000000000002,293.15,3,97.71666666666665,95.4,1,0,1,4,0,0,0,0,0,0,0
10.5,1493.75,72,20.74652777777778,21.0,0,1,0,1,1,0,0,1,0,0,0
18.733333333333334,1093.4,19,57.54736842105264,56.2,1,0,0,2,0,1,0,0,0,0,0
9.2,1057.85,59,17.92966101694915,18.4,0,1,0,1,0,0,0,1,0,0,0
18.0,190.05,2,95.025,90.0,0,0,1,4,1,0,0,1,0,0,1
8.583333333333334,882.55,35,25.215714285714284,25.75,1,0,0,2,0,1,0,1,0,0,0
9.8,300.4,14,21.457142857142856,19.6,0,0,0,1,1,0,0,0,0,0,0
25.116666666666664,1025.95,14,73.28214285714286,75.35,1,0,1,2,0,0,0,0,0,0,1
9.9,1436.95,69,20.82536231884058,19.8,0,1,0,1,0,0,0,1,0,0,0
10.700000000000001,475.0,7,67.85714285714286,64.2,1,0,0,5,1,0,0,1,1,1,0
10.821428571428571,5388.15,69,78.0891304347826,75.75,0,1,0,6,1,1,0,1,1,0,0
11.278571428571428,5730.15,72,79.58541666666666,78.95,1,1,0,6,0,1,0,1,0,0,0
16.808333333333334,819.55,8,102.44375,100.85,1,0,1,5,1,0,0,0,0,0,1
16.766666666666666,217.1,4,54.275,50.3,1,0,0,2,0,0,0,1,1,0,0
20.075,4896.35,63,77.71984126984128,80.3,0,0,1,3,1,1,0,1,0,0,0
9.925,1434.1,72,19.918055555555554,19.85,0,1,0,1,1,0,0,0,0,0,0
10.55,937.1,46,20.371739130434783,21.1,1,1,0,1,0,1,0,0,0,0,0
34.975,330.15,5,66.03,69.95,1,0,1,1,0,0,0,1,0,0,1
16.666666666666668,1474.9,30,49.163333333333334,50.0,0,0,0,2,1,1,0,1,0,0,0
14.964285714285714,6536.5,63,103.75396825396825,104.75,0,1,1,6,1,1,0,0,0,0,0
9.925,1128.1,60,18.801666666666666,19.85,0,1,0,1,0,0,0,0,0,0,0
15.357142857142858,6873.75,63,109.10714285714286,107.5,1,0,1,6,0,1,1,1,0,0,1
21.475,2199.05,25,87.962,85.9,1,0,1,3,1,0,0,1,0,0,0
22.925,45.85,1,45.85,45.85,0,0,0,1,1,1,0,0,0,0,1
20.2,457.1,6,76.18333333333334,80.8,1,0,1,3,1,1,0,1,0,1,0
8.416666666666666,566.5,22,25.75,25.25,0,1,0,2,1,0,0,0,0,0,0
11.507142857142856,2471.6,31,79.7290322580645,80.55,0,1,0,6,0,0,0,1,0,0,0
20.375,3107.3,39,79.67435897435898,81.5,0,0,1,3,0,1,0,1,0,0,0
10.45,518.3,26,19.934615384615384,20.9,0,0,0,1,1,0,0,0,0,0,0
15.157142857142857,5769.75,53,108.86320754716981,106.1,0,0,1,6,0,1,1,1,1,0,1
18.34,91.7,1,91.7,91.7,1,0,1,4,0,0,0,0,0,0,1
11.208333333333334,832.3,12,69.35833333333333,67.25,1,0,0,5,1,1,0,0,1,0,0
15.933333333333332,1555.65,16,97.228125,95.6,0,0,1,5,0,1,0,0,0,0,1
10.175,45.3,2,22.65,20.35,0,0,0,1,0,0,0,0,0,0,0
11.2625,1790.6,39,45.91282051282051,45.05,0,0,0,3,1,0,1,0,1,0,0
24.983333333333334,74.95,1,74.95,74.95,1,0,1,2,1,1,0,0,0,0,1
11.549999999999999,246.6,7,35.22857142857143,34.65,0,0,0,2,0,0,0,1,1,0,0
34.675,261.65,4,65.4125,69.35,1,0,1,1,1,0,0,0,0,1,0
19.07,898.35,10,89.83500000000001,95.35,1,0,1,4,1,1,0,0,0,1,1
20.3875,4509.5,55,81.99090909090908,81.55,1,0,1,3,0,1,0,0,0,0,0
12.566666666666668,5480.25,72,76.11458333333333,75.4,0,1,0,5,1,1,0,1,0,0,0
13.559999999999999,653.15,10,65.315,67.8,0,0,0,4,0,1,0,1,0,0,0
13.925,1183.05,11,107.55,111.4,1,0,1,7,1,1,0,0,0,1,0
23.15,639.45,15,42.63,46.3,1,0,0,1,0,0,0,1,0,0,0
10.2,478.75,23,20.815217391304348,20.4,0,1,0,1,0,0,0,1,0,0,0
10.025,20.05,1,20.05,20.05,0,0,0,1,1,0,0,0,0,0,0
22.5,127.1,3,42.36666666666667,45.0,1,0,0,1,0,0,0,0,0,1,1
16.016666666666666,4391.45,47,93.43510638297872,96.1,1,0,1,5,1,1,1,1,1,0,0
9.825,270.6,15,18.040000000000003,19.65,0,0,0,1,0,0,1,0,0,0,0
16.583333333333332,6710.5,66,101.67424242424242,99.5,1,0,1,5,1,0,0,0,0,0,1
12.129999999999999,3975.9,68,58.46911764705882,60.65,0,0,0,4,0,1,1,1,0,1,0
16.433333333333334,1704.95,17,100.29117647058824,98.6,0,0,1,5,0,0,1,1,0,0,1
14.875,415.95,7,59.42142857142857,59.5,0,0,0,3,0,1,0,0,0,0,1
26.816666666666666,950.2,12,79.18333333333334,80.45,1,0,1,2,1,1,0,1,0,1,1
11.950000000000001,1497.05,21,71.28809523809524,71.7,0,0,0,5,0,0,1,1,0,1,0
12.0,780.15,21,37.15,36.0,0,0,0,2,1,1,0,0,0,0,0
13.040000000000001,3512.15,56,62.71696428571429,65.2,0,0,0,4,0,0,1,1,1,0,0
16.316666666666666,273.25,6,45.541666666666664,48.95,0,0,0,2,0,1,0,1,0,0,0
10.7,3517.9,65,54.121538461538464,53.5,0,1,0,4,0,1,0,0,0,1,0
11.492857142857144,3375.9,42,80.37857142857143,80.45,0,0,0,6,1,0,1,1,1,0,0
13.63125,7508.55,68,110.41985294117647,109.05,0,1,1,7,0,1,0,1,1,0,0
8.766666666666667,1245.05,48,25.938541666666666,26.3,0,1,0,2,1,0,0,1,0,0,0
15.257142857142856,5347.95,50,106.959,106.8,1,0,1,6,0,1,1,0,0,1,0
12.99,493.65,7,70.52142857142857,64.95,1,0,0,4,0,1,0,0,0,1,0
9.675,1263.85,63,20.06111111111111,19.35,1,1,0,1,0,0,0,1,0,0,0
10.55,385.55,17,22.679411764705883,21.1,0,0,0,1,1,0,0,0,0,0,0
25.983333333333334,3384.0,42,80.57142857142857,77.95,0,0,1,2,0,1,0,1,0,0,1
9.425,84.2,4,21.05,18.85,0,0,0,1,1,0,0,1,0,0,0
8.666666666666666,1638.7,62,26.43064516129032,26.0,0,1,0,2,0,0,0,0,0,0,0
24.900000000000002,165.4,2,82.7,74.7,1,0,1,2,1,1,0,0,0,1,1
35.175,120.25,2,60.125,70.35,1,0,1,1,0,1,0,1,0,0,0
13.842857142857143,4473.45,48,93.19687499999999,96.9,0,1,1,6,1,1,0,1,1,0,0
9.775,520.55,27,19.27962962962963,19.55,0,1,0,1,1,0,0,1,0,0,0
11.485714285714286,5717.85,70,81.68357142857144,80.4,0,1,0,6,0,1,0,1,0,0,0
17.759999999999998,88.8,1,88.8,88.8,1,0,1,4,1,1,0,0,0,1,1
15.775,4312.5,46,93.75,94.65,1,0,1,5,1,1,1,1,0,0,0
22.5625,2755.35,30,91.845,90.25,1,0,1,3,1,1,0,0,0,0,1
12.930000000000001,994.55,15,66.30333333333333,64.65,0,0,0,4,0,1,0,0,1,0,1
15.958333333333334,6511.25,69,94.3659420289855,95.75,0,0,1,5,1,0,1,1,0,0,0
9.775,1218.65,65,18.74846153846154,19.55,0,1,0,1,1,1,0,0,0,0,0
14.87142857142857,7447.7,72,103.44027777777778,104.1,0,1,1,6,1,1,0,1,1,1,0
17.81,1169.35,13,89.94999999999999,89.05,0,0,1,4,1,1,0,1,0,1,1
10.05,279.5,17,16.441176470588236,20.1,0,0,0,1,1,1,1,0,0,0,0
13.94375,5720.35,51,112.16372549019609,111.55,1,0,1,7,1,1,1,1,1,0,0
12.1,3121.45,51,61.20490196078431,60.5,0,1,0,4,1,0,0,1,1,0,0
10.105555555555556,6468.6,72,89.84166666666667,90.95,0,1,0,8,0,1,0,1,1,0,0
17.48,5918.8,67,88.34029850746269,87.4,1,0,1,4,1,0,1,1,0,0,1
9.85,675.6,34,19.870588235294118,19.7,0,0,0,1,1,0,0,0,0,0,0
10.190000000000001,3521.7,67,52.56268656716418,50.95,0,1,0,4,1,1,0,1,1,0,0
10.025,923.1,49,18.838775510204083,20.05,0,0,0,1,0,1,1,1,0,0,0
9.7,1110.35,53,20.95,19.4,0,1,0,1,1,1,0,1,0,0,0
11.89,1611.65,27,59.69074074074074,59.45,1,0,0,4,1,0,0,0,0,0,0
18.95,2293.6,23,99.72173913043478,94.75,1,0,1,4,0,1,0,0,0,1,1
10.1875,5553.25,69,80.48188405797102,81.5,0,1,0,7,1,1,0,0,1,0,0
14.525,44.75,2,22.375,29.05,0,0,0,1,0,0,0,1,0,0,0
21.6125,3029.1,35,86.54571428571428,86.45,1,0,1,3,0,1,0,0,0,0,1
11.766666666666666,3231.05,46,70.24021739130436,70.6,0,0,0,5,0,0,1,1,1,0,0
16.2,5129.45,54,94.9898148148148,97.2,0,1,1,5,0,1,0,0,0,0,0
16.375,5508.35,56,98.36339285714287,98.25,1,0,1,5,0,1,1,1,0,0,1
25.25,655.9,9,72.87777777777778,75.75,0,0,1,2,0,1,0,1,0,0,1
11.84,1191.2,20,59.56,59.2,0,0,0,4,1,0,0,0,1,0,0
25.3,866.4,11,78.76363636363637,75.9,0,0,1,2,1,1,0,0,0,0,0
18.009999999999998,2627.2,30,87.57333333333332,90.05,1,0,1,4,0,1,0,1,0,1,0
11.825000000000001,4741.45,68,69.72720588235293,70.95,0,1,0,5,1,0,0,1,1,0,0
14.657142857142857,4009.2,38,105.50526315789473,102.6,1,0,1,6,1,1,0,1,0,1,0
17.07,1463.45,17,86.08529411764707,85.35,0,0,1,4,0,1,0,1,1,1,1
15.157142857142857,5082.8,48,105.89166666666667,106.1,0,0,1,6,1,1,1,0,0,0,1
21.9,43.8,1,43.8,43.8,1,0,0,1,0,0,0,0,0,0,0
9.833333333333334,3707.6,63,58.85079365079365,59.0,1,1,0,5,1,0,0,1,1,0,0
13.99,220.45,3,73.48333333333333,69.95,1,0,0,4,0,1,1,0,0,0,0
8.116666666666667,1133.7,48,23.618750000000002,24.35,0,0,0,2,0,0,1,0,0,0,0
14.725,1983.15,66,30.047727272727276,29.45,0,0,0,1,1,0,1,0,0,0,0
16.880000000000003,5746.75,68,84.51102941176471,84.4,0,1,1,4,0,1,0,1,0,0,0
